code,image_path,group_key,split,name_norm,material_norm,fragm_norm
БП12-Г01-7271,cu_data/dataset/БП12-Г01-7271_orig.jpg,БП12-Г01-7271,train,тарелка,органика,фрагмент
БП12-Г01-7274,cu_data/dataset/БП12-Г01-7274_orig.jpg,БП12-Г01-7274,train,крышка,органика,фрагмент
БП12-Г01-7738,cu_data/dataset/БП12-Г01-7738_orig.jpg,БП12-Г01-7738,train,тарелка,керамика,фрагмент
БП12-Г01-7742,cu_data/dataset/БП12-Г01-7742_orig.jpg,БП12-Г01-7742,train,крышка,керамика,фрагмент
БП12-Г01-7754,cu_data/dataset/БП12-Г01-7754_orig.jpg,БП12-Г01-7754,train,тарелка,керамика,фрагмент
БП12-Г01-7762,cu_data/dataset/БП12-Г01-7762_orig.jpg,БП12-Г01-7762,test,тарелка,керамика,фрагмент
БП12-Г01-7977,cu_data/dataset/БП12-Г01-7977_orig.jpg,БП12-Г01-7977,train,тарелка,керамика,фрагмент
БП12-Г01-8799,cu_data/dataset/БП12-Г01-8799_orig.jpg,БП12-Г01-8799,train,изразец,керамика,фрагмент
БП12-Г01-8837,cu_data/dataset/БП12-Г01-8837_orig.jpg,БП12-Г01-8837,test,изразец,керамика,фрагмент
БП12-Г01-8844,cu_data/dataset/БП12-Г01-8844_orig.jpg,БП12-Г01-8844,train,изразец,керамика,фрагмент
БП12-Г02-1422,cu_data/dataset/БП12-Г02-1422_orig.jpg,БП12-Г02-1422,train,тарелка,керамика,целый
БП12-Г02-1735,cu_data/dataset/БП12-Г02-1735_orig.jpg,БП12-Г02-1735,test,тарелка,керамика,фрагмент
БП12-Г02-2581,cu_data/dataset/БП12-Г02-2581_orig.jpg,БП12-Г02-2581,val,тарелка,керамика,фрагмент
БП12-Г02-2655,cu_data/dataset/БП12-Г02-2655_orig.jpg,БП12-Г02-2655,train,изразец,керамика,фрагмент
БП12-Г02-2723,cu_data/dataset/БП12-Г02-2723_orig.jpg,БП12-Г02-2723,train,изразец,керамика,фрагмент
БП12-Г02-2791,cu_data/dataset/БП12-Г02-2791_orig.jpg,БП12-Г02-2791,train,изразец,керамика,фрагмент
БП12-Г02-3656,cu_data/dataset/БП12-Г02-3656_orig.jpg,БП12-Г02-3656,train,крышка,керамика,фрагмент
БП12-Г02-3659,cu_data/dataset/БП12-Г02-3659_orig.jpg,БП12-Г02-3659,train,тарелка,керамика,фрагмент
БП12-Г02-3807,cu_data/dataset/БП12-Г02-3807_orig.jpg,БП12-Г02-3807,val,тарелка,керамика,фрагмент
БП12-Г02-3865,cu_data/dataset/БП12-Г02-3865_orig.jpg,БП12-Г02-3865,train,изразец,керамика,фрагмент
БП12-Г02-3866,cu_data/dataset/БП12-Г02-3866_orig.jpg,БП12-Г02-3866,test,изразец,керамика,фрагмент
БП12-Г02-3927,cu_data/dataset/БП12-Г02-3927_orig.jpg,БП12-Г02-3927,train,крышка,керамика,фрагмент
БП12-Г02-3983,cu_data/dataset/БП12-Г02-3983_orig.jpg,БП12-Г02-3983,train,тарелка,керамика,фрагмент
БП12-Г02-3984,cu_data/dataset/БП12-Г02-3984_orig.jpg,БП12-Г02-3984,train,тарелка,керамика,фрагмент
БП12-Г02-4011,cu_data/dataset/БП12-Г02-4011_orig.jpg,БП12-Г02-4011,train,тарелка,керамика,фрагмент
БП12-Г02-4183,cu_data/dataset/БП12-Г02-4183_orig.jpg,БП12-Г02-4183,train,тарелка,керамика,фрагмент
БП12-Г02-4189,cu_data/dataset/БП12-Г02-4189_orig.jpg,БП12-Г02-4189,train,тарелка,керамика,фрагмент
БП12-Г02-4190,cu_data/dataset/БП12-Г02-4190_orig.jpg,БП12-Г02-4190,val,тарелка,керамика,фрагмент
БП12-Г02-4243,cu_data/dataset/БП12-Г02-4243_orig.jpg,БП12-Г02-4243,test,изразец,керамика,фрагмент
БП12-Г02-4257,cu_data/dataset/БП12-Г02-4257_orig.jpg,БП12-Г02-4257,train,тарелка,керамика,фрагмент
БП12-Г02-4270,cu_data/dataset/БП12-Г02-4270_orig.jpg,БП12-Г02-4270,test,крышка,керамика,фрагмент
БП12-Г02-4540,cu_data/dataset/БП12-Г02-4540_orig.jpg,БП12-Г02-4540,train,тарелка,керамика,фрагмент
БП12-Г02-4708,cu_data/dataset/БП12-Г02-4708_orig.jpg,БП12-Г02-4708,val,крышка,керамика,фрагмент
БП12-Г02-4758,cu_data/dataset/БП12-Г02-4758_orig.jpg,БП12-Г02-4758,test,тарелка,керамика,фрагмент
БП12-Г02-5150,cu_data/dataset/БП12-Г02-5150_orig.jpg,БП12-Г02-5150,train,крышка,керамика,фрагмент
БП12-Г02-5226,cu_data/dataset/БП12-Г02-5226_orig.jpg,БП12-Г02-5226,train,тарелка,керамика,фрагмент
БП12-Г02-5243,cu_data/dataset/БП12-Г02-5243_orig.jpg,БП12-Г02-5243,test,тарелка,керамика,фрагмент
БП12-Г02-5276,cu_data/dataset/БП12-Г02-5276_orig.jpg,БП12-Г02-5276,test,тарелка,керамика,фрагмент
БП12-Г02-5372,cu_data/dataset/БП12-Г02-5372_orig.jpg,БП12-Г02-5372,train,тарелка,керамика,фрагмент
БП12-Г02-6877,cu_data/dataset/БП12-Г02-6877_orig.jpg,БП12-Г02-6877,train,изразец,керамика,фрагмент
БП12-Г02-8020,cu_data/dataset/БП12-Г02-8020_orig.jpg,БП12-Г02-8020,train,изразец,керамика,фрагмент
БП12-Г02-8137,cu_data/dataset/БП12-Г02-8137_orig.jpg,БП12-Г02-8137,train,тарелка,керамика,фрагмент
БП12-Т01-8069,cu_data/dataset/БП12-Т01-8069_orig.jpg,БП12-Т01-8069,train,тарелка,керамика,фрагмент
БП12-Т01-8071,cu_data/dataset/БП12-Т01-8071_orig.jpg,БП12-Т01-8071,test,тарелка,керамика,фрагмент
БП12-Т01-8073,cu_data/dataset/БП12-Т01-8073_orig.jpg,БП12-Т01-8073,train,тарелка,керамика,фрагмент
БП12-Т01-8074,cu_data/dataset/БП12-Т01-8074_orig.jpg,БП12-Т01-8074,test,тарелка,керамика,фрагмент
БП12-Т02-7986,cu_data/dataset/БП12-Т02-7986_orig.jpg,БП12-Т02-7986,train,крышка,керамика,целый
Заг11-ш01-Г01-055,cu_data/dataset/Заг11-ш01-Г01-055_orig.jpg,Заг11-ш01-Г01,train,изразец,керамика,фрагмент
Заг11-ш01-Г02-067,cu_data/dataset/Заг11-ш01-Г02-067_orig.jpg,Заг11-ш01-Г02,val,изразец,керамика,фрагмент
Заг11-ш01-Г02-068,cu_data/dataset/Заг11-ш01-Г02-068_orig.jpg,Заг11-ш01-Г02,val,изразец,керамика,фрагмент
Заг11-ш01-Г03-145,cu_data/dataset/Заг11-ш01-Г03-145_orig.jpg,Заг11-ш01-Г03,train,изразец,керамика,фрагмент
Заг11-ш02-Г02-242,cu_data/dataset/Заг11-ш02-Г02-242_orig.jpg,Заг11-ш02-Г02,train,изразец,керамика,фрагмент
Заг11-ш02-Г02-246,cu_data/dataset/Заг11-ш02-Г02-246_orig.jpg,Заг11-ш02-Г02,train,тарелка,керамика,фрагмент
Заг11-ш02-Г04-279,cu_data/dataset/Заг11-ш02-Г04-279_orig.jpg,Заг11-ш02-Г04,train,изразец,керамика,фрагмент
КБ-2014-Р1-0094,cu_data/dataset/КБ-2014-Р1-0094_orig.jpg,КБ-2014-Р1,train,изразец,керамика,целый
КБ-2014-Р1-0131,cu_data/dataset/КБ-2014-Р1-0131_orig.jpg,КБ-2014-Р1,train,изразец,камень,фрагмент
КБ-2014-Р1-0222,cu_data/dataset/КБ-2014-Р1-0222_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0247,cu_data/dataset/КБ-2014-Р1-0247_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0281,cu_data/dataset/КБ-2014-Р1-0281_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0320,cu_data/dataset/КБ-2014-Р1-0320_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0378,cu_data/dataset/КБ-2014-Р1-0378_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0400,cu_data/dataset/КБ-2014-Р1-0400_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0426,cu_data/dataset/КБ-2014-Р1-0426_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0427,cu_data/dataset/КБ-2014-Р1-0427_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0446,cu_data/dataset/КБ-2014-Р1-0446_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0547,cu_data/dataset/КБ-2014-Р1-0547_orig.jpg,КБ-2014-Р1,train,игрушка,керамика,фрагмент
КБ-2014-Р1-0679,cu_data/dataset/КБ-2014-Р1-0679_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0716,cu_data/dataset/КБ-2014-Р1-0716_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0718,cu_data/dataset/КБ-2014-Р1-0718_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0719,cu_data/dataset/КБ-2014-Р1-0719_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0780,cu_data/dataset/КБ-2014-Р1-0780_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-0782,cu_data/dataset/КБ-2014-Р1-0782_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,целый
КБ-2014-Р1-1032,cu_data/dataset/КБ-2014-Р1-1032_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1033,cu_data/dataset/КБ-2014-Р1-1033_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1101,cu_data/dataset/КБ-2014-Р1-1101_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1299,cu_data/dataset/КБ-2014-Р1-1299_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1304,cu_data/dataset/КБ-2014-Р1-1304_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1388,cu_data/dataset/КБ-2014-Р1-1388_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1464,cu_data/dataset/КБ-2014-Р1-1464_orig.jpg,КБ-2014-Р1,train,изразец,керамика,фрагмент
КБ-2014-Р1-1489,cu_data/dataset/КБ-2014-Р1-1489_orig.jpg,КБ-2014-Р1,train,изразец,керамика,фрагмент
КБ-2014-Р1-1508,cu_data/dataset/КБ-2014-Р1-1508_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1518,cu_data/dataset/КБ-2014-Р1-1518_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1539,cu_data/dataset/КБ-2014-Р1-1539_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1540,cu_data/dataset/КБ-2014-Р1-1540_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1541,cu_data/dataset/КБ-2014-Р1-1541_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р1-1568,cu_data/dataset/КБ-2014-Р1-1568_orig.jpg,КБ-2014-Р1,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0056,cu_data/dataset/КБ-2014-Р2-0056_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0088,cu_data/dataset/КБ-2014-Р2-0088_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0091,cu_data/dataset/КБ-2014-Р2-0091_orig.jpg,КБ-2014-Р2,train,крышка,керамика,целый
КБ-2014-Р2-0092,cu_data/dataset/КБ-2014-Р2-0092_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0094,cu_data/dataset/КБ-2014-Р2-0094_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0127,cu_data/dataset/КБ-2014-Р2-0127_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0128,cu_data/dataset/КБ-2014-Р2-0128_orig.jpg,КБ-2014-Р2,train,крышка,керамика,фрагмент
КБ-2014-Р2-0130,cu_data/dataset/КБ-2014-Р2-0130_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0132,cu_data/dataset/КБ-2014-Р2-0132_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0133,cu_data/dataset/КБ-2014-Р2-0133_orig.jpg,КБ-2014-Р2,train,крышка,керамика,целый
КБ-2014-Р2-0185,cu_data/dataset/КБ-2014-Р2-0185_orig.jpg,КБ-2014-Р2,train,крышка,керамика,фрагмент
КБ-2014-Р2-0189,cu_data/dataset/КБ-2014-Р2-0189_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0197,cu_data/dataset/КБ-2014-Р2-0197_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0211,cu_data/dataset/КБ-2014-Р2-0211_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0218,cu_data/dataset/КБ-2014-Р2-0218_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0221,cu_data/dataset/КБ-2014-Р2-0221_orig.jpg,КБ-2014-Р2,train,крышка,керамика,фрагмент
КБ-2014-Р2-0320,cu_data/dataset/КБ-2014-Р2-0320_orig.jpg,КБ-2014-Р2,train,изразец,керамика,фрагмент
КБ-2014-Р2-0323,cu_data/dataset/КБ-2014-Р2-0323_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0331,cu_data/dataset/КБ-2014-Р2-0331_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0332,cu_data/dataset/КБ-2014-Р2-0332_orig.jpg,КБ-2014-Р2,train,крышка,керамика,фрагмент
КБ-2014-Р2-0337,cu_data/dataset/КБ-2014-Р2-0337_orig.jpg,КБ-2014-Р2,train,изразец,керамика,целый
КБ-2014-Р2-0338,cu_data/dataset/КБ-2014-Р2-0338_orig.jpg,КБ-2014-Р2,train,изразец,керамика,целый
КБ-2014-Р2-0340,cu_data/dataset/КБ-2014-Р2-0340_orig.jpg,КБ-2014-Р2,train,изразец,керамика,целый
КБ-2014-Р2-0361,cu_data/dataset/КБ-2014-Р2-0361_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0370,cu_data/dataset/КБ-2014-Р2-0370_orig.jpg,КБ-2014-Р2,train,тарелка,стекло,фрагмент
КБ-2014-Р2-0394,cu_data/dataset/КБ-2014-Р2-0394_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0395,cu_data/dataset/КБ-2014-Р2-0395_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0430,cu_data/dataset/КБ-2014-Р2-0430_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0431,cu_data/dataset/КБ-2014-Р2-0431_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0432,cu_data/dataset/КБ-2014-Р2-0432_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0435,cu_data/dataset/КБ-2014-Р2-0435_orig.jpg,КБ-2014-Р2,train,крышка,керамика,целый
КБ-2014-Р2-0459,cu_data/dataset/КБ-2014-Р2-0459_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0478,cu_data/dataset/КБ-2014-Р2-0478_orig.jpg,КБ-2014-Р2,train,тарелка,стекло,фрагмент
КБ-2014-Р2-0484,cu_data/dataset/КБ-2014-Р2-0484_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0485,cu_data/dataset/КБ-2014-Р2-0485_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0492,cu_data/dataset/КБ-2014-Р2-0492_orig.jpg,КБ-2014-Р2,train,крышка,керамика,целый
КБ-2014-Р2-0532,cu_data/dataset/КБ-2014-Р2-0532_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0555,cu_data/dataset/КБ-2014-Р2-0555_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0558,cu_data/dataset/КБ-2014-Р2-0558_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0559,cu_data/dataset/КБ-2014-Р2-0559_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0566,cu_data/dataset/КБ-2014-Р2-0566_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
КБ-2014-Р2-0568,cu_data/dataset/КБ-2014-Р2-0568_orig.jpg,КБ-2014-Р2,train,изразец,керамика,целый
КБ-2014-Р2-0571,cu_data/dataset/КБ-2014-Р2-0571_orig.jpg,КБ-2014-Р2,train,тарелка,керамика,фрагмент
